,NAME_LATN,fecha,min,max,mean
11,"Essen, Kreisfreie Stadt",1953-02-16,-3.637420654296875,-3.22711181640625,-3.4263839721679688
12,"Köln, Kreisfreie Stadt",1953-02-16,-3.7830810546875,-3.319183349609375,-3.5272914341517856
13,"Dresden, Kreisfreie Stadt",1953-02-16,-7.478515625,-7.1434326171875,-7.33135986328125
14,"Leipzig, Kreisfreie Stadt",1953-02-16,-6.966278076171875,-6.9112548828125,-6.9387664794921875
0,"München, Kreisfreie Stadt",1953-02-17,-9.5382080078125,-9.2431640625,-9.39056396484375
1,"Stuttgart, Stadtkreis",1953-02-17,-7.148406982421875,-6.977630615234375,-7.063018798828125
2,"Nürnberg, Kreisfreie Stadt",1953-02-17,-7.685546875,-7.542236328125,-7.6138916015625
3,"Bremen, Kreisfreie Stadt",1953-02-17,-0.05950927734375,0.188018798828125,0.053509521484375
4,Hamburg,1953-02-17,0.049713134765625,0.37384033203125,0.20705621892755682
5,"Frankfurt am Main, Kreisfreie Stadt",1953-02-17,-4.277069091796875,-3.92376708984375,-4.1588134765625
6,Berlin,1953-02-17,-2.0142822265625,-1.730224609375,-1.88238525390625
7,"Dortmund, Kreisfreie Stadt",1953-02-17,-5.013427734375,-4.70672607421875,-4.861297607421875
8,Region Hannover,1953-02-17,-4.770721435546875,-1.953948974609375,-2.8305206298828125
9,"Düsseldorf, Kreisfreie Stadt",1953-02-17,-4.6282958984375,-3.82659912109375,-4.205650329589844
10,"Duisburg, Kreisfreie Stadt",1953-02-17,-3.6036376953125,-3.249755859375,-3.42669677734375
11,"Essen, Kreisfreie Stadt",1953-02-17,-4.72564697265625,-4.061614990234375,-4.396507263183594
12,"Köln, Kreisfreie Stadt",1953-02-17,-4.75091552734375,-3.9169921875,-4.314505440848214
13,"Dresden, Kreisfreie Stadt",1953-02-17,-3.400848388671875,-3.3309326171875,-3.3709615071614585
14,"Leipzig, Kreisfreie Stadt",1953-02-17,-2.73046875,-2.71917724609375,-2.724822998046875
0,"München, Kreisfreie Stadt",1953-02-18,-0.8624267578125,-0.79730224609375,-0.8319295247395834
1,"Stuttgart, Stadtkreis",1953-02-18,0.40838623046875,0.4124755859375,0.410430908203125
2,"Nürnberg, Kreisfreie Stadt",1953-02-18,-0.584808349609375,-0.4912109375,-0.5380096435546875
3,"Bremen, Kreisfreie Stadt",1953-02-18,2.8765869140625,2.9564208984375,2.919873046875
4,Hamburg,1953-02-18,2.2393798828125,2.50946044921875,2.3718400435014204
5,"Frankfurt am Main, Kreisfreie Stadt",1953-02-18,1.627685546875,1.7449951171875,1.6961263020833333
6,Berlin,1953-02-18,1.70416259765625,2.0833740234375,1.85631103515625
7,"Dortmund, Kreisfreie Stadt",1953-02-18,2.24261474609375,2.47027587890625,2.3586578369140625
8,Region Hannover,1953-02-18,2.45599365234375,2.7938232421875,2.7063303629557294
9,"Düsseldorf, Kreisfreie Stadt",1953-02-18,2.457672119140625,2.97222900390625,2.7053298950195312
10,"Duisburg, Kreisfreie Stadt",1953-02-18,3.053436279296875,3.097076416015625,3.07525634765625
11,"Essen, Kreisfreie Stadt",1953-02-18,2.401153564453125,2.693328857421875,2.5491485595703125
12,"Köln, Kreisfreie Stadt",1953-02-18,2.305877685546875,2.890655517578125,2.5753609793526784
13,"Dresden, Kreisfreie Stadt",1953-02-18,0.7523193359375,0.837493896484375,0.7961527506510416
14,"Leipzig, Kreisfreie Stadt",1953-02-18,1.95220947265625,2.02886962890625,1.99053955078125
0,"München, Kreisfreie Stadt",1953-02-19,2.076171875,2.195831298828125,2.1411234537760415
1,"Stuttgart, Stadtkreis",1953-02-19,2.22265625,2.28033447265625,2.251495361328125
2,"Nürnberg, Kreisfreie Stadt",1953-02-19,1.70672607421875,1.753997802734375,1.7303619384765625
3,"Bremen, Kreisfreie Stadt",1953-02-19,4.167633056640625,4.305145263671875,4.24822998046875
4,Hamburg,1953-02-19,3.153717041015625,3.458251953125,3.3234502618963067
5,"Frankfurt am Main, Kreisfreie Stadt",1953-02-19,2.26654052734375,2.46697998046875,2.35955810546875
6,Berlin,1953-02-19,3.45880126953125,3.834991455078125,3.612689208984375
7,"Dortmund, Kreisfreie Stadt",1953-02-19,3.34228515625,4.02362060546875,3.6887283325195312
8,Region Hannover,1953-02-19,3.4588623046875,4.2784423828125,4.087340291341146
9,"Düsseldorf, Kreisfreie Stadt",1953-02-19,3.875396728515625,4.6856689453125,4.374778747558594
10,"Duisburg, Kreisfreie Stadt",1953-02-19,4.7470703125,4.8876953125,4.8173828125
11,"Essen, Kreisfreie Stadt",1953-02-19,3.6444091796875,4.398468017578125,4.031715393066406
12,"Köln, Kreisfreie Stadt",1953-02-19,3.709991455078125,4.59423828125,4.26751708984375
13,"Dresden, Kreisfreie Stadt",1953-02-19,3.22589111328125,3.281280517578125,3.2531840006510415
14,"Leipzig, Kreisfreie Stadt",1953-02-19,3.72906494140625,3.807708740234375,3.7683868408203125
0,"München, Kreisfreie Stadt",1953-02-20,1.57891845703125,1.858154296875,1.7058003743489583
1,"Stuttgart, Stadtkreis",1953-02-20,1.94793701171875,2.0284423828125,1.988189697265625
2,"Nürnberg, Kreisfreie Stadt",1953-02-20,2.380340576171875,2.3974609375,2.3889007568359375
3,"Bremen, Kreisfreie Stadt",1953-02-20,5.412017822265625,5.560333251953125,5.496893310546875
4,Hamburg,1953-02-20,4.23846435546875,4.72918701171875,4.5634377219460225
5,"Frankfurt am Main, Kreisfreie Stadt",1953-02-20,3.50775146484375,3.8382568359375,3.6579488118489585
6,Berlin,1953-02-20,4.546295166015625,4.89300537109375,4.70399169921875
7,"Dortmund, Kreisfreie Stadt",1953-02-20,4.405426025390625,5.200927734375,4.8101806640625
8,Region Hannover,1953-02-20,4.6021728515625,5.45892333984375,5.243450927734375
9,"Düsseldorf, Kreisfreie Stadt",1953-02-20,4.975494384765625,5.6553955078125,5.376060485839844
10,"Duisburg, Kreisfreie Stadt",1953-02-20,5.710113525390625,5.83514404296875,5.7726287841796875
11,"Essen, Kreisfreie Stadt",1953-02-20,4.8013916015625,5.48016357421875,5.15313720703125
12,"Köln, Kreisfreie Stadt",1953-02-20,4.453704833984375,5.45452880859375,5.001748221261161
13,"Dresden, Kreisfreie Stadt",1953-02-20,3.0797119140625,3.173004150390625,3.1277364095052085
14,"Leipzig, Kreisfreie Stadt",1953-02-20,4.39801025390625,4.443084716796875,4.4205474853515625
0,"München, Kreisfreie Stadt",1953-02-21,1.2596435546875,1.56915283203125,1.3831685384114583
1,"Stuttgart, Stadtkreis",1953-02-21,1.010009765625,1.37994384765625,1.194976806640625
2,"Nürnberg, Kreisfreie Stadt",1953-02-21,3.008331298828125,3.057037353515625,3.032684326171875
3,"Bremen, Kreisfreie Stadt",1953-02-21,7.381103515625,7.423126220703125,7.403924560546875
4,Hamburg,1953-02-21,6.643798828125,6.9259033203125,6.836090087890625
5,"Frankfurt am Main, Kreisfreie Stadt",1953-02-21,4.68115234375,4.92156982421875,4.80859375
6,Berlin,1953-02-21,6.5635986328125,6.8038330078125,6.682177734375
7,"Dortmund, Kreisfreie Stadt",1953-02-21,6.13519287109375,6.97454833984375,6.5632171630859375
8,Region Hannover,1953-02-21,6.541778564453125,7.20111083984375,7.035941569010417
9,"Düsseldorf, Kreisfreie Stadt",1953-02-21,6.70361328125,7.303466796875,7.027137756347656
10,"Duisburg, Kreisfreie Stadt",1953-02-21,7.38885498046875,7.5189208984375,7.453887939453125
11,"Essen, Kreisfreie Stadt",1953-02-21,6.622314453125,7.2060546875,6.924163818359375
12,"Köln, Kreisfreie Stadt",1953-02-21,5.826995849609375,6.93914794921875,6.389212472098214
13,"Dresden, Kreisfreie Stadt",1953-02-21,4.1175537109375,4.1221923828125,4.119771321614583
14,"Leipzig, Kreisfreie Stadt",1953-02-21,5.9769287109375,6.01580810546875,5.996368408203125
0,"München, Kreisfreie Stadt",1953-02-22,1.935943603515625,2.1395263671875,2.057891845703125
1,"Stuttgart, Stadtkreis",1953-02-22,3.1865234375,3.22802734375,3.207275390625
2,"Nürnberg, Kreisfreie Stadt",1953-02-22,3.96142578125,4.15985107421875,4.060638427734375
3,"Bremen, Kreisfreie Stadt",1953-02-22,7.262939453125,7.55743408203125,7.426934814453125
4,Hamburg,1953-02-22,5.81915283203125,6.3621826171875,6.176610773259943
5,"Frankfurt am Main, Kreisfreie Stadt",1953-02-22,6.88751220703125,7.037017822265625,6.979482014973958
6,Berlin,1953-02-22,7.251983642578125,7.542022705078125,7.3883544921875
7,"Dortmund, Kreisfreie Stadt",1953-02-22,7.74725341796875,8.302520751953125,8.031196594238281
8,Region Hannover,1953-02-22,7.84246826171875,8.3306884765625,8.1775390625
9,"Düsseldorf, Kreisfreie Stadt",1953-02-22,8.2366943359375,8.704986572265625,8.533363342285156
10,"Duisburg, Kreisfreie Stadt",1953-02-22,8.6492919921875,8.660858154296875,8.655075073242188
11,"Essen, Kreisfreie Stadt",1953-02-22,8.059478759765625,8.45001220703125,8.263893127441406
12,"Köln, Kreisfreie Stadt",1953-02-22,8.075439453125,8.7122802734375,8.409798758370536
13,"Dresden, Kreisfreie Stadt",1953-02-22,6.1326904296875,6.241851806640625,6.192738850911458
14,"Leipzig, Kreisfreie Stadt",1953-02-22,8.00701904296875,8.007354736328125,8.007186889648438
0,"München, Kreisfreie Stadt",1953-02-23,0.325103759765625,0.37677001953125,0.3557840983072917
1,"Stuttgart, Stadtkreis",1953-02-23,1.44537353515625,1.51190185546875,1.4786376953125
2,"Nürnberg, Kreisfreie Stadt",1953-02-23,4.15325927734375,4.44964599609375,4.30145263671875
3,"Bremen, Kreisfreie Stadt",1953-02-23,7.2064208984375,7.37274169921875,7.29779052734375
4,Hamburg,1953-02-23,6.143218994140625,6.648101806640625,6.484696821732954
5,"Frankfurt am Main, Kreisfreie Stadt",1953-02-23,6.111572265625,6.372711181640625,6.228780110677083
6,Berlin,1953-02-23,6.872802734375,7.21099853515625,7.0396270751953125
7,"Dortmund, Kreisfreie Stadt",1953-02-23,6.691925048828125,7.20751953125,6.954887390136719
8,Region Hannover,1953-02-23,7.0196533203125,7.6441650390625,7.506905110677083
9,"Düsseldorf, Kreisfreie Stadt",1953-02-23,6.926910400390625,7.40167236328125,7.205451965332031
10,"Duisburg, Kreisfreie Stadt",1953-02-23,7.422332763671875,7.492919921875,7.4576263427734375
11,"Essen, Kreisfreie Stadt",1953-02-23,6.8155517578125,7.252899169921875,7.0428314208984375
12,"Köln, Kreisfreie Stadt",1953-02-23,6.6031494140625,7.260040283203125,6.92095947265625
13,"Dresden, Kreisfreie Stadt",1953-02-23,6.214508056640625,6.3011474609375,6.268747965494792
14,"Leipzig, Kreisfreie Stadt",1953-02-23,7.564178466796875,7.570587158203125,7.5673828125
0,"München, Kreisfreie Stadt",1953-02-24,-1.28863525390625,-1.1536865234375,-1.2284037272135417
1,"Stuttgart, Stadtkreis",1953-02-24,0.2802734375,0.301361083984375,0.2908172607421875
2,"Nürnberg, Kreisfreie Stadt",1953-02-24,3.69403076171875,3.91986083984375,3.80694580078125
3,"Bremen, Kreisfreie Stadt",1953-02-24,7.71881103515625,7.749420166015625,7.73094482421875
4,Hamburg,1953-02-24,6.76605224609375,7.136474609375,6.9871132590553975
5,"Frankfurt am Main, Kreisfreie Stadt",1953-02-24,4.221923828125,4.3095703125,4.270843505859375
6,Berlin,1953-02-24,6.255126953125,7.123291015625,6.643185424804687
7,"Dortmund, Kreisfreie Stadt",1953-02-24,5.66302490234375,6.11138916015625,5.892234802246094
8,Region Hannover,1953-02-24,6.536895751953125,7.37054443359375,7.149176025390625
9,"Düsseldorf, Kreisfreie Stadt",1953-02-24,5.72906494140625,6.128326416015625,5.963951110839844
10,"Duisburg, Kreisfreie Stadt",1953-02-24,6.159942626953125,6.26763916015625,6.2137908935546875
11,"Essen, Kreisfreie Stadt",1953-02-24,5.689208984375,6.0897216796875,5.89642333984375
12,"Köln, Kreisfreie Stadt",1953-02-24,5.157958984375,5.99212646484375,5.5596923828125
13,"Dresden, Kreisfreie Stadt",1953-02-24,5.72760009765625,5.794891357421875,5.768890380859375
14,"Leipzig, Kreisfreie Stadt",1953-02-24,6.82421875,6.8470458984375,6.83563232421875
0,"München, Kreisfreie Stadt",1953-02-25,0.278350830078125,0.67626953125,0.458465576171875
1,"Stuttgart, Stadtkreis",1953-02-25,-0.0501708984375,-0.049163818359375,-0.0496673583984375
2,"Nürnberg, Kreisfreie Stadt",1953-02-25,4.145263671875,4.162872314453125,4.1540679931640625
3,"Bremen, Kreisfreie Stadt",1953-02-25,6.097412109375,6.1563720703125,6.1179443359375
4,Hamburg,1953-02-25,5.8759765625,6.162506103515625,6.009646329012784
5,"Frankfurt am Main, Kreisfreie Stadt",1953-02-25,4.376739501953125,4.549041748046875,4.476125081380208
6,Berlin,1953-02-25,5.3037109375,6.2667236328125,5.761880493164062
7,"Dortmund, Kreisfreie Stadt",1953-02-25,4.396820068359375,4.57196044921875,4.487754821777344
8,Region Hannover,1953-02-25,5.66162109375,6.539581298828125,6.111013793945313
9,"Düsseldorf, Kreisfreie Stadt",1953-02-25,4.276702880859375,4.363739013671875,4.32452392578125
10,"Duisburg, Kreisfreie Stadt",1953-02-25,4.213775634765625,4.257843017578125,4.235809326171875
11,"Essen, Kreisfreie Stadt",1953-02-25,4.280029296875,4.328125,4.305206298828125
12,"Köln, Kreisfreie Stadt",1953-02-25,3.834869384765625,4.2684326171875,4.049050467354911
13,"Dresden, Kreisfreie Stadt",1953-02-25,5.017791748046875,5.13671875,5.090667724609375
14,"Leipzig, Kreisfreie Stadt",1953-02-25,6.57415771484375,6.607025146484375,6.5905914306640625
0,"München, Kreisfreie Stadt",1953-02-26,-0.311676025390625,0.033447265625,-0.132293701171875
1,"Stuttgart, Stadtkreis",1953-02-26,0.225860595703125,0.337310791015625,0.281585693359375
2,"Nürnberg, Kreisfreie Stadt",1953-02-26,2.9271240234375,3.15814208984375,3.042633056640625
3,"Bremen, Kreisfreie Stadt",1953-02-26,4.910430908203125,5.185211181640625,5.022906494140625
4,Hamburg,1953-02-26,4.763092041015625,5.0806884765625,4.915299849076704
5,"Frankfurt am Main, Kreisfreie Stadt",1953-02-26,3.5997314453125,3.744903564453125,3.6648661295572915
6,Berlin,1953-02-26,4.64288330078125,5.2781982421875,4.921871948242187
7,"Dortmund, Kreisfreie Stadt",1953-02-26,5.033843994140625,5.26556396484375,5.142364501953125
8,Region Hannover,1953-02-26,5.242919921875,5.8546142578125,5.512531534830729
9,"Düsseldorf, Kreisfreie Stadt",1953-02-26,5.08514404296875,5.65509033203125,5.357521057128906
10,"Duisburg, Kreisfreie Stadt",1953-02-26,4.872802734375,5.1851806640625,5.02899169921875
11,"Essen, Kreisfreie Stadt",1953-02-26,5.137725830078125,5.70751953125,5.414215087890625
12,"Köln, Kreisfreie Stadt",1953-02-26,4.535552978515625,5.415283203125,4.913072858537946
13,"Dresden, Kreisfreie Stadt",1953-02-26,3.063262939453125,3.181427001953125,3.1288655598958335
14,"Leipzig, Kreisfreie Stadt",1953-02-26,3.982177734375,4.030975341796875,4.0065765380859375
0,"München, Kreisfreie Stadt",1953-02-27,1.2459716796875,1.3719482421875,1.30181884765625
1,"Stuttgart, Stadtkreis",1953-02-27,1.8125,1.98193359375,1.897216796875
2,"Nürnberg, Kreisfreie Stadt",1953-02-27,2.680023193359375,2.81231689453125,2.7461700439453125
3,"Bremen, Kreisfreie Stadt",1953-02-27,4.424560546875,4.565460205078125,4.503387451171875
4,Hamburg,1953-02-27,4.252960205078125,4.614898681640625,4.4170448996803975
5,"Frankfurt am Main, Kreisfreie Stadt",1953-02-27,3.241180419921875,3.323638916015625,3.2897542317708335
6,Berlin,1953-02-27,4.85162353515625,5.132232666015625,4.9547882080078125
7,"Dortmund, Kreisfreie Stadt",1953-02-27,4.198638916015625,4.296142578125,4.2501678466796875
8,Region Hannover,1953-02-27,4.41876220703125,5.069488525390625,4.738151041666667
9,"Düsseldorf, Kreisfreie Stadt",1953-02-27,4.271148681640625,4.49542236328125,4.392921447753906
10,"Duisburg, Kreisfreie Stadt",1953-02-27,4.34564208984375,4.4210205078125,4.383331298828125
11,"Essen, Kreisfreie Stadt",1953-02-27,4.38641357421875,4.580413818359375,4.477836608886719
12,"Köln, Kreisfreie Stadt",1953-02-27,3.9605712890625,4.45379638671875,4.112230573381696
13,"Dresden, Kreisfreie Stadt",1953-02-27,3.332305908203125,3.41851806640625,3.3801167805989585
14,"Leipzig, Kreisfreie Stadt",1953-02-27,3.572723388671875,3.5980224609375,3.5853729248046875
0,"München, Kreisfreie Stadt",1953-02-28,0.32525634765625,0.40570068359375,0.3587849934895833
1,"Stuttgart, Stadtkreis",1953-02-28,2.88201904296875,2.882598876953125,2.8823089599609375
2,"Nürnberg, Kreisfreie Stadt",1953-02-28,2.545806884765625,2.66461181640625,2.6052093505859375
3,"Bremen, Kreisfreie Stadt",1953-02-28,2.231964111328125,2.531158447265625,2.359283447265625
4,Hamburg,1953-02-28,1.87554931640625,2.362091064453125,2.088107022372159
5,"Frankfurt am Main, Kreisfreie Stadt",1953-02-28,4.29296875,4.62261962890625,4.41741943359375
6,Berlin,1953-02-28,3.897705078125,4.338714599609375,4.067120361328125
7,"Dortmund, Kreisfreie Stadt",1953-02-28,3.08984375,3.297027587890625,3.1864089965820312
8,Region Hannover,1953-02-28,1.803863525390625,2.628936767578125,2.1322031656901044
9,"Düsseldorf, Kreisfreie Stadt",1953-02-28,4.03216552734375,4.250732421875,4.1041259765625
10,"Duisburg, Kreisfreie Stadt",1953-02-28,3.550537109375,3.874267578125,3.71240234375
11,"Essen, Kreisfreie Stadt",1953-02-28,3.463531494140625,3.799591064453125,3.6300506591796875
12,"Köln, Kreisfreie Stadt",1953-02-28,3.94921875,4.67889404296875,4.285831996372768
13,"Dresden, Kreisfreie Stadt",1953-02-28,3.328277587890625,3.47442626953125,3.396148681640625
14,"Leipzig, Kreisfreie Stadt",1953-02-28,4.246368408203125,4.25323486328125,4.2498016357421875
0,"München, Kreisfreie Stadt",1953-03-01,-0.294525146484375,-0.131011962890625,-0.20849609375
1,"Stuttgart, Stadtkreis",1953-03-01,1.691650390625,1.81060791015625,1.751129150390625
2,"Nürnberg, Kreisfreie Stadt",1953-03-01,1.374603271484375,1.505706787109375,1.440155029296875
3,"Bremen, Kreisfreie Stadt",1953-03-01,0.36883544921875,0.505767822265625,0.43450927734375
4,Hamburg,1953-03-01,0.55169677734375,0.97064208984375,0.7792413884943182
5,"Frankfurt am Main, Kreisfreie Stadt",1953-03-01,2.1748046875,2.4786376953125,2.2868448893229165
6,Berlin,1953-03-01,2.02685546875,2.44781494140625,2.2270965576171875
7,"Dortmund, Kreisfreie Stadt",1953-03-01,2.493408203125,2.708251953125,2.5923919677734375
8,Region Hannover,1953-03-01,0.3101806640625,1.08258056640625,0.6881113688151042
9,"Düsseldorf, Kreisfreie Stadt",1953-03-01,3.524688720703125,3.66455078125,3.6071548461914062
10,"Duisburg, Kreisfreie Stadt",1953-03-01,3.117950439453125,3.52581787109375,3.3218841552734375
11,"Essen, Kreisfreie Stadt",1953-03-01,2.99365234375,3.537353515625,3.2669296264648438
12,"Köln, Kreisfreie Stadt",1953-03-01,3.428009033203125,3.870758056640625,3.607417515345982
13,"Dresden, Kreisfreie Stadt",1953-03-01,1.24542236328125,1.29754638671875,1.2747701009114583
14,"Leipzig, Kreisfreie Stadt",1953-03-01,1.466064453125,1.509674072265625,1.4878692626953125
0,"München, Kreisfreie Stadt",1953-03-02,-0.22979736328125,0.010986328125,-0.13700358072916666
1,"Stuttgart, Stadtkreis",1953-03-02,2.39752197265625,2.432159423828125,2.4148406982421875
2,"Nürnberg, Kreisfreie Stadt",1953-03-02,1.92352294921875,2.015899658203125,1.9697113037109375
3,"Bremen, Kreisfreie Stadt",1953-03-02,-0.32427978515625,-0.237060546875,-0.281640625
4,Hamburg,1953-03-02,-0.17779541015625,0.06585693359375,-0.04105723987926136
5,"Frankfurt am Main, Kreisfreie Stadt",1953-03-02,3.05999755859375,3.080963134765625,3.0700581868489585
6,Berlin,1953-03-02,0.967254638671875,1.66778564453125,1.244439697265625
7,"Dortmund, Kreisfreie Stadt",1953-03-02,3.004974365234375,3.274932861328125,3.1386871337890625
8,Region Hannover,1953-03-02,0.52984619140625,1.415679931640625,1.039886474609375
9,"Düsseldorf, Kreisfreie Stadt",1953-03-02,4.21612548828125,4.435089111328125,4.343193054199219
10,"Duisburg, Kreisfreie Stadt",1953-03-02,4.3057861328125,4.431915283203125,4.3688507080078125
11,"Essen, Kreisfreie Stadt",1953-03-02,3.919097900390625,4.241119384765625,4.07958984375
12,"Köln, Kreisfreie Stadt",1953-03-02,4.35272216796875,4.57855224609375,4.440120152064732
13,"Dresden, Kreisfreie Stadt",1953-03-02,1.21148681640625,1.250885009765625,1.2335713704427083
14,"Leipzig, Kreisfreie Stadt",1953-03-02,1.2176513671875,1.25714111328125,1.237396240234375
0,"München, Kreisfreie Stadt",1953-03-03,0.80657958984375,0.983917236328125,0.8898111979166666
1,"Stuttgart, Stadtkreis",1953-03-03,3.097686767578125,3.21514892578125,3.1564178466796875
2,"Nürnberg, Kreisfreie Stadt",1953-03-03,2.960205078125,3.02752685546875,2.993865966796875
3,"Bremen, Kreisfreie Stadt",1953-03-03,1.5787353515625,1.8531494140625,1.710699462890625
4,Hamburg,1953-03-03,2.190582275390625,2.468170166015625,2.3122419877485796
5,"Frankfurt am Main, Kreisfreie Stadt",1953-03-03,3.8775634765625,4.125335693359375,3.981781005859375
6,Berlin,1953-03-03,1.20208740234375,1.683013916015625,1.3828338623046874
7,"Dortmund, Kreisfreie Stadt",1953-03-03,1.357452392578125,1.457122802734375,1.4048690795898438
8,Region Hannover,1953-03-03,1.2677001953125,1.647430419921875,1.4593851725260416
9,"Düsseldorf, Kreisfreie Stadt",1953-03-03,1.61212158203125,1.907379150390625,1.7767486572265625
10,"Duisburg, Kreisfreie Stadt",1953-03-03,1.659576416015625,1.73046875,1.6950225830078125
11,"Essen, Kreisfreie Stadt",1953-03-03,1.6923828125,1.735870361328125,1.718841552734375
12,"Köln, Kreisfreie Stadt",1953-03-03,1.9615478515625,2.52716064453125,2.236572265625
13,"Dresden, Kreisfreie Stadt",1953-03-03,2.4801025390625,2.568511962890625,2.5185038248697915
14,"Leipzig, Kreisfreie Stadt",1953-03-03,2.4866943359375,2.56597900390625,2.526336669921875
0,"München, Kreisfreie Stadt",1953-03-04,2.22894287109375,2.42193603515625,2.3145955403645835
1,"Stuttgart, Stadtkreis",1953-03-04,4.072174072265625,4.17974853515625,4.1259613037109375
2,"Nürnberg, Kreisfreie Stadt",1953-03-04,3.431427001953125,3.5115966796875,3.4715118408203125
3,"Bremen, Kreisfreie Stadt",1953-03-04,3.563812255859375,3.743896484375,3.650006103515625
4,Hamburg,1953-03-04,3.380035400390625,3.529693603515625,3.448760986328125
5,"Frankfurt am Main, Kreisfreie Stadt",1953-03-04,4.2532958984375,4.357940673828125,4.306304931640625
6,Berlin,1953-03-04,2.194610595703125,2.67108154296875,2.3656585693359373
7,"Dortmund, Kreisfreie Stadt",1953-03-04,3.93218994140625,4.22247314453125,4.081298828125
8,Region Hannover,1953-03-04,3.493927001953125,3.792388916015625,3.678105672200521
9,"Düsseldorf, Kreisfreie Stadt",1953-03-04,3.963623046875,4.08941650390625,4.044029235839844
10,"Duisburg, Kreisfreie Stadt",1953-03-04,4.132965087890625,4.1983642578125,4.1656646728515625
11,"Essen, Kreisfreie Stadt",1953-03-04,3.967529296875,4.14593505859375,4.059669494628906
12,"Köln, Kreisfreie Stadt",1953-03-04,4.132171630859375,4.27044677734375,4.216731480189732
13,"Dresden, Kreisfreie Stadt",1953-03-04,2.96282958984375,3.06719970703125,3.0217793782552085
14,"Leipzig, Kreisfreie Stadt",1953-03-04,3.98419189453125,4.0074462890625,3.995819091796875
0,"München, Kreisfreie Stadt",1953-03-05,3.216278076171875,3.29681396484375,3.2604471842447915
1,"Stuttgart, Stadtkreis",1953-03-05,2.347625732421875,2.3797607421875,2.3636932373046875
2,"Nürnberg, Kreisfreie Stadt",1953-03-05,3.2503662109375,3.284149169921875,3.2672576904296875
3,"Bremen, Kreisfreie Stadt",1953-03-05,5.69049072265625,5.74114990234375,5.713873291015625
4,Hamburg,1953-03-05,5.338409423828125,5.56182861328125,5.484280672940341
5,"Frankfurt am Main, Kreisfreie Stadt",1953-03-05,3.73162841796875,3.99114990234375,3.8486429850260415
6,Berlin,1953-03-05,3.87322998046875,4.50982666015625,4.123922729492188
7,"Dortmund, Kreisfreie Stadt",1953-03-05,3.710693359375,4.153594970703125,3.9359893798828125
8,Region Hannover,1953-03-05,4.79693603515625,5.699615478515625,5.489516194661459
9,"Düsseldorf, Kreisfreie Stadt",1953-03-05,3.73822021484375,3.91888427734375,3.8176116943359375
10,"Duisburg, Kreisfreie Stadt",1953-03-05,4.05999755859375,4.205352783203125,4.1326751708984375
11,"Essen, Kreisfreie Stadt",1953-03-05,3.822784423828125,4.11260986328125,3.9706878662109375
12,"Köln, Kreisfreie Stadt",1953-03-05,3.245880126953125,3.72833251953125,3.4580557686941966
13,"Dresden, Kreisfreie Stadt",1953-03-05,2.9586181640625,3.13787841796875,3.0593159993489585
14,"Leipzig, Kreisfreie Stadt",1953-03-05,4.8797607421875,4.9290771484375,4.9044189453125
0,"München, Kreisfreie Stadt",1953-03-06,1.441802978515625,1.69146728515625,1.5832417805989583
1,"Stuttgart, Stadtkreis",1953-03-06,3.6529541015625,3.708526611328125,3.6807403564453125
2,"Nürnberg, Kreisfreie Stadt",1953-03-06,2.04620361328125,2.105010986328125,2.0756072998046875
3,"Bremen, Kreisfreie Stadt",1953-03-06,5.64111328125,5.69537353515625,5.670428466796875
4,Hamburg,1953-03-06,4.65716552734375,5.03680419921875,4.899846857244318
5,"Frankfurt am Main, Kreisfreie Stadt",1953-03-06,2.935821533203125,3.0777587890625,2.9873148600260415
6,Berlin,1953-03-06,3.781494140625,4.403564453125,4.027880859375
7,"Dortmund, Kreisfreie Stadt",1953-03-06,4.01849365234375,4.5484619140625,4.28619384765625
8,Region Hannover,1953-03-06,4.67578125,5.582672119140625,5.3631846110026045
9,"Düsseldorf, Kreisfreie Stadt",1953-03-06,4.03607177734375,4.33135986328125,4.187774658203125
10,"Duisburg, Kreisfreie Stadt",1953-03-06,4.387176513671875,4.52691650390625,4.4570465087890625
11,"Essen, Kreisfreie Stadt",1953-03-06,3.9415283203125,4.322662353515625,4.136329650878906
12,"Köln, Kreisfreie Stadt",1953-03-06,3.84246826171875,4.229522705078125,4.097813197544643
13,"Dresden, Kreisfreie Stadt",1953-03-06,2.323394775390625,2.35870361328125,2.3423665364583335
14,"Leipzig, Kreisfreie Stadt",1953-03-06,3.017730712890625,3.06427001953125,3.0410003662109375
0,"München, Kreisfreie Stadt",1953-03-07,2.17498779296875,2.5028076171875,2.3552958170572915
1,"Stuttgart, Stadtkreis",1953-03-07,2.209869384765625,2.32421875,2.2670440673828125
2,"Nürnberg, Kreisfreie Stadt",1953-03-07,1.87603759765625,1.8853759765625,1.880706787109375
3,"Bremen, Kreisfreie Stadt",1953-03-07,4.37591552734375,4.385345458984375,4.3801513671875
4,Hamburg,1953-03-07,4.437896728515625,4.562530517578125,4.492617520419034
5,"Frankfurt am Main, Kreisfreie Stadt",1953-03-07,2.1934814453125,2.31866455078125,2.2735188802083335
6,Berlin,1953-03-07,2.61090087890625,3.040802001953125,2.7887237548828123
7,"Dortmund, Kreisfreie Stadt",1953-03-07,2.829345703125,3.23809814453125,3.0386734008789062
8,Region Hannover,1953-03-07,3.366546630859375,4.2041015625,3.9965789794921873
9,"Düsseldorf, Kreisfreie Stadt",1953-03-07,2.6839599609375,2.9930419921875,2.821380615234375
